%time,field.x,field.y,field.theta
1421851407906638826,0.0323509999243,-0.118585570391,-0.142783861877
1421851407933070285,0.0317307463796,-0.115454143807,-0.143831270101
1421851407949758368,0.0319201185366,-0.115279402946,-0.14384042341
1421851407993382576,0.0301779724064,-0.112816581844,-0.144469440796
1421851408030094493,0.0293339219951,-0.110609972261,-0.144512041874
1421851408049967535,0.0305743760222,-0.111121907973,-0.143836128252
1421851408050386701,0.0308830014372,-0.109439985135,-0.14450445158
1421851408090041493,0.0309961752632,-0.107320166192,-0.144192370813
1421851408133418451,0.0298159809467,-0.104327967483,-0.14456045722
1421851408223259660,0.031119182175,-0.103317710156,-0.144474250107
1421851408223766576,0.0308633057355,-0.10042358604,-0.143455919837
1421851408223919535,0.0307410774451,-0.0982195820562,-0.143289641795
1421851408332361118,0.0317712424194,-0.0966779881785,-0.142700535194
1421851408332815743,0.0322435017253,-0.0939953093708,-0.142226746174
1421851408332934410,0.0335694873023,-0.0908361770833,-0.141006158316
1421851408480710243,0.0332199200705,-0.0884737413627,-0.14100988191
1421851408481067951,0.0336866915909,-0.0873960484596,-0.139221444485
1421851408481480576,0.0344518735159,-0.0835633750645,-0.138065745033
1421851408562804535,0.0356610939283,-0.0807325087235,-0.137067644733
1421851408563272660,0.0344679598494,-0.0822383565498,-0.136198754213
1421851408624007951,0.0369025318281,-0.0772028957235,-0.134952436099
1421851408624153368,0.0396815705567,-0.0734846402807,-0.13250895054
1421851408678400493,0.0392177742268,-0.0707536697266,-0.131575940629
1421851408713652451,0.0429662704513,-0.0721563567324,-0.129266282844
1421851408738558660,0.042673163662,-0.0706462251172,-0.128257505705
1421851408762277743,0.0421798920203,-0.0711951540011,-0.127578143897
1421851408780991326,0.0431007508482,-0.0700521642662,-0.12530407365
1421851408794521410,0.044861265705,-0.0689063430499,-0.12321500942
1421851408837765701,0.0453250233563,-0.0687204697223,-0.123016301433
1421851408869713826,0.0460137629409,-0.0685370851285,-0.121626171032
1421851410183390993,0.0107954287602,-0.144220033071,-0.0724152394535
1421851410183517326,0.00776712508699,-0.148823850965,-0.0710481427653
1421851410184076868,0.00780175199964,-0.151796160521,-0.0691811295098
1421851410184208951,0.00408686611446,-0.159121121299,-0.0682129123833
1421851410515687994,-0.00590742769621,-0.190935995032,-0.0597941874229
1421851410515900453,-0.0111056878408,-0.198427585213,-0.0580208113677
1421851410516071453,-0.0139126891178,-0.205444882436,-0.0564668326025
1421851410635333786,-0.00652606029455,-0.206513370862,-0.0483920717684
1421851410667819453,-0.000869068706343,-0.203803407536,-0.0461326525324
1421851410795830786,0.000583206191444,-0.198214982656,-0.0461784797371
1421851410854873870,0.0190140631304,-0.1825590873,-0.044510280257
1421851411020480120,0.0360007417092,-0.165221861362,-0.0495534429723
1421851411020903828,0.0384493701075,-0.162744537727,-0.0502342709161
1421851411264277745,0.0456331686904,-0.14773281785,-0.0563059390786
1421851411264653370,0.0469368014784,-0.145420686036,-0.057126045252
1421851411265009245,0.0478685750601,-0.143689678333,-0.0582217809498
1421851411664365870,0.050050020045,-0.119207768012,-0.072039165047
1421851411664772536,0.0476669901024,-0.117457102086,-0.0735328754197
1421851412135459828,0.0408530471447,-0.106227462936,-0.0720676260013
1421851412136458662,0.0387652665611,-0.105721385101,-0.0729586400825
1421851412294281162,0.0395117310147,-0.108039743079,-0.0720362804614
1421851412346334662,0.0356934393672,-0.106875945356,-0.0751427754722
1421851412379729578,0.0357722670899,-0.107732731425,-0.0761068729738
1421851412420477661,0.0359770992517,-0.107931424965,-0.076184064166
1421851412599122328,0.0321250844848,-0.11177929823,-0.082985020844
1421851412633947703,0.032377283788,-0.112303244359,-0.0836798819211
1421851412645766078,0.0326422025535,-0.112794151056,-0.0847689647221
1421851412694519078,0.0315001700736,-0.112771197075,-0.0877248463032
1421851412743581620,0.0316077137461,-0.115247915676,-0.0879446540387
1421851412770227412,0.0319368833066,-0.115951923339,-0.0890146478184
1421851412849895245,0.0320885191378,-0.116455092582,-0.0894735129622
1421851412850250287,0.0342726073193,-0.118755515957,-0.090059511653
1421851413121969745,0.0397251706903,-0.119673138931,-0.0932466146983
1421851413122380745,0.0398778722056,-0.120288400811,-0.0934372855056
1421851413207586995,0.0451860058453,-0.121844528118,-0.0923592292798
1421851413649711328,0.0669493908126,-0.126102690005,-0.0816629754645
1421851413650125370,0.0690076994787,-0.125515776417,-0.080081875532
1421851413791768787,0.0779539244906,-0.123802381761,-0.0733425587454
1421851414785176705,0.105124310128,0.244362687288,-0.0664538142282
1421851414843328622,0.107227674055,0.278564156183,-0.0632953149207
1421851414843449788,0.105383462235,0.290080769847,-0.0644525567243
1421851414843823205,0.105027059062,0.302690643087,-0.0652651443633
1421851414954456788,0.121485987247,0.371476898377,-0.0714677111669
1421851414997527122,0.140421160634,0.382782760356,-0.0692886435044
1421851415013300830,0.127565297276,0.384876032624,-0.0701238191025
1421851415038511205,0.145779024616,0.3945413089,-0.0685160521916
1421851415051621372,0.122606729005,0.409184844773,-0.0713634742511
1421851415089654872,0.115814410795,0.415951785147,-0.0651977121326
1421851415162618539,0.115364314708,0.424190745831,-0.0670719138604
1421851415213567497,0.113254640328,0.423561279557,-0.0681962396004
1421851415213958205,0.105296120236,0.415494291054,-0.0651645548737
1421851415214441330,0.0977453463401,0.397283596553,-0.0664859055383
1421851415272690997,0.0870274909502,0.380484094583,-0.0666678105153
1421851415296812872,0.0648882483312,0.385875706535,-0.0606376403076
1421851415333191247,0.0592384408994,0.349810130513,-0.0575886664415
1421851415382296539,0.0627740524105,0.30760664516,-0.0581165658562
1421851415399711455,0.0505924493506,0.289939806496,-0.057868484183
1421851415430926705,0.0412577748151,0.25645756239,-0.0554327211572
1421851415463994663,0.0334492890678,0.223847457393,-0.0523460377737
1421851415473832122,0.0251965885689,0.209345749732,-0.0541549567954
1421851415495634288,0.0182929269362,0.188434837603,-0.0554891198501
1421851415553498955,0.00783786928388,0.139865555616,-0.0550287613396
1421851415591944330,-0.00390646057382,0.091272647571,-0.0546627985292
1421851415709026163,-0.0107173337087,0.0672532836464,-0.054549624336
1421851415710599580,-0.0151646943651,0.045137700915,-0.0544995961103
1421851415712134747,-0.0220311202899,0.0246693462876,-0.0549389379071
1421851415829640747,-0.0335115078187,-0.0159531740905,-0.0561392100042
1421851415830084080,-0.0435149256193,-0.054128106747,-0.0561376611665
1421851415830531913,-0.0464513871582,-0.0737288305211,-0.0548951775242
1421851415980093288,-0.0570640483725,-0.106144425409,-0.0555161405285
1421851415980543122,-0.0613645072238,-0.121699374485,-0.0556612284241
1421851415980976747,-0.0637571338195,-0.136460061507,-0.0554857011504
1421851416167422914,-0.068403185468,-0.152682811287,-0.0551556752058
1421851416167592789,-0.0780837581555,-0.191897249975,-0.05479051167
1421851416167945580,-0.0848214685275,-0.214550938314,-0.0536542363068
1421851416168401997,-0.0850833953322,-0.22441042235,-0.0525269173145
1421851416168574914,-0.0938024977161,-0.242293033352,-0.050809127809
1421851416168819372,-0.0957198934657,-0.246002476095,-0.0517390482017
1421851416169206830,-0.0941335685625,-0.249336464548,-0.0501793049598
1421851416297831247,-0.0941936952377,-0.255231099051,-0.0487011614451
1421851416298352872,-0.0878569825145,-0.262438145928,-0.0456209629844
1421851416298735330,-0.0893655670018,-0.265915619699,-0.044743639717
1421851416425790038,-0.0876945783689,-0.267424924956,-0.0432829437683
1421851416426214289,-0.0824740582762,-0.269323018669,-0.0405616025002
1421851416426666914,-0.0748110051138,-0.267563937197,-0.0375379001601
1421851416427837372,-0.0690226673923,-0.264806591943,-0.0361084357792
1421851416720188455,-0.0569370864802,-0.258797143492,-0.0326273410832
1421851416720587830,-0.0327862674262,-0.26677002641,-0.0279553517708
1421851416720938538,-0.0220559058889,-0.264179490523,-0.0261768949748
1421851416721470330,-0.000443951710168,-0.262234741938,-0.0199732568845
1421851416721919289,0.0152168462725,-0.240293731437,-0.0185315673763
1421851416722353580,0.0239407586489,-0.231093622861,-0.0178758236691
1421851416722857580,0.0309155936604,-0.226769439662,-0.0166326630202
1421851416904859872,0.0376755531141,-0.216078870929,-0.0161621920107
1421851416905234664,0.0539236761025,-0.196804440193,-0.0152849531558
1421851416905585497,0.063406945512,-0.186443268845,-0.0146626118158
1421851416905905330,0.0793520288082,-0.167171847065,-0.0141038198465
1421851416906439914,0.0853320315983,-0.133446754979,-0.0174135505864
1421851417016082872,0.09166106561,-0.115995214547,-0.0186231157121
1421851417016483122,0.0953204835366,-0.105017960135,-0.0180143885951
1421851417016593497,0.101856862011,-0.0902051899347,-0.0192054061224
1421851417086446955,0.107354730146,-0.0803312569424,-0.0183888650149
1421851417087038080,0.121344170545,-0.0536536095005,-0.0192731526911
1421851417118133414,0.129775846196,-0.0457826181647,-0.0178025522084
1421851417149891705,0.13640217093,-0.0247221372232,-0.0141780188504
1421851417218295539,0.142308769161,-0.0141381757922,-0.0139416619658
1421851417253239080,0.144807282322,-0.0023193850133,-0.0139152535436
1421851417294126789,0.15943076244,0.0231810919453,-0.011226727065
1421851417294576747,0.166890601527,0.042110502753,-0.0113564681628
1421851417364359372,0.173189036993,0.049707383423,-0.011777987229
1421851417364499747,0.179175371309,0.054433867438,-0.0108670503014
1421851417397275080,0.183580876062,0.0642461835672,-0.0103324119008
1421851417415259247,0.186439913956,0.0753987283735,-0.0116925211641
1421851417441906372,0.193381017155,0.0827073266985,-0.0119254606195
1421851417476206455,0.196703704666,0.0870304440261,-0.0114969243639
1421851417551555872,0.202932791941,0.0964286634424,-0.0127152205674
1421851417551710789,0.204591484879,0.100785171718,-0.0126535199318
1421851417552182289,0.210287881249,0.107762048894,-0.0133524416913
1421851417626904997,0.213619756182,0.112713340007,-0.0124991805702
1421851417627532039,0.214101382425,0.118251627761,-0.0141175981405
1421851417745583205,0.218948569857,0.120450826578,-0.0125253485238
1421851417745992914,0.219446247233,0.125092119684,-0.0131493638189
1421851417746135247,0.226953895195,0.130351061568,-0.0121992160181
1421851417746366955,0.229413153975,0.132947712632,-0.0128726595194
1421851417903809372,0.232248295386,0.133800252425,-0.0125596452319
1421851417904334997,0.229384852504,0.13505301743,-0.0131241210652
1421851417904686497,0.227500385212,0.134177829096,-0.0157366826294
1421851417905411580,0.232164241958,0.131988617524,-0.017637108543
1421851418048058955,0.241334575684,0.111578932757,-0.0162359963294
1421851418049579247,0.242085415445,0.103888676989,-0.0160032955436
1421851418049986455,0.246404865295,0.0982175447428,-0.0137434390067
1421851418050117247,0.249218462326,0.0929343133319,-0.0128798299099
1421851418337960705,0.247885009224,0.0854528446173,-0.0130933098312
1421851418338348247,0.249465314553,0.0861267057722,-0.0135998771408
1421851418338900789,0.251880930505,0.0815126242715,-0.0126077679411
1421851418339332872,0.239636844545,0.0903314633237,-0.0179643405939
1421851418339873039,0.227147175355,0.111794835618,-0.0250385502778
1421851418340237372,0.224341029813,0.105789570443,-0.0253371941525
1421851418340733372,0.220098460503,0.103436145499,-0.0268183419165
1421851418341460539,0.215734814003,0.10044236959,-0.0273552521243
1421851418342092497,0.214820774915,0.0962093304738,-0.0270097130772
1421851418342641455,0.208684048623,0.0970331205015,-0.0284798020171
1421851418579078664,0.204127199698,0.0970795766609,-0.0288589280566
1421851418579412080,0.201485586195,0.0940888043418,-0.0290866627628
1421851418579953580,0.19677812927,0.0877455726085,-0.0295609343007
1421851418580350289,0.189026637898,0.0870821975263,-0.0301845216268
1421851418580776580,0.185660075061,0.0830511695678,-0.0306247929461
1421851418581586622,0.184610185725,0.0806865455944,-0.029970933973
1421851418582143080,0.173808225518,0.0737313121403,-0.0306382657034
1421851418582545914,0.169754844547,0.0708370592925,-0.0312033515805
1421851418780664332,0.166288788487,0.0678890414855,-0.03159580064
1421851418780808957,0.160495292768,0.0580329173429,-0.0308918978559
1421851418781328749,0.154378203486,0.0539408360855,-0.0315177591285
1421851418782096791,0.150437038734,0.0506664322855,-0.0318292926079
1421851418782270124,0.146728889639,0.0455697326275,-0.0326120442797
1421851418782954874,0.14025016761,0.0424282798495,-0.0331761679154
1421851418937421041,0.136665846477,0.0330041513822,-0.0319597383305
1421851418937844665,0.131488413517,0.0240174678055,-0.0318446819618
1421851418938237749,0.129084730287,0.0235961769724,-0.0321081856902
1421851418938690749,0.124898787904,0.0194316513939,-0.0325632814677
1421851419082614332,0.12307441526,0.0150859205737,-0.0317910586387
1421851419083010999,0.11529404384,0.0106022857418,-0.0329780414618
1421851419083437374,0.113816036702,0.00907721532324,-0.0327681794098
1421851419083856124,0.108316678922,0.00101264328288,-0.0320344185565
1421851419084276790,0.10997590874,0.000695071013278,-0.0321608027547
1421851419091534291,0.109245962345,-0.00241814503153,-0.0310464378887
1421851419233916540,0.108867664423,-0.00692008344216,-0.0303469431312
1421851419234311582,0.10558030604,-0.0109452199247,-0.029907942891
1421851419234433290,0.103522661506,-0.0129902517657,-0.030270675384
1421851419234856874,0.102265520369,-0.0136914263825,-0.0303823402345
1421851419379067124,0.101372065524,-0.0169329336865,-0.0298683761278
1421851419379185374,0.100812489388,-0.0174410015713,-0.0303838161908
1421851419379534124,0.100147745281,-0.0174629691711,-0.0299173654165
1421851419379872665,0.100147210562,-0.019743785492,-0.0296890486755
1421851419380310082,0.101016371101,-0.0214244833404,-0.0293096476294
1421851419498696874,0.101461420443,-0.0217776652946,-0.0287653849422
1421851419499051165,0.102069615535,-0.0247449149185,-0.0284999365808
1421851419499475124,0.105780826097,-0.0258047646338,-0.0272652247732
1421851419499845165,0.10662847332,-0.0259598326491,-0.0271671628511
1421851419527348166,0.107051003208,-0.0267943278868,-0.0262203011645
1421851419552762374,0.110356527802,-0.0280574553288,-0.0255784658513
1421851419568699832,0.10849338789,-0.0285554651721,-0.0248842921563
1421851419600473457,0.109943792469,-0.0298540088678,-0.0238973358961
1421851419600647332,0.110428971107,-0.0312547413678,-0.0233433848536
1421851419640178249,0.113082484277,-0.0317456469077,-0.0227274273785
1421851419677429291,0.113033422871,-0.030797792219,-0.0227856202346
1421851419742945582,0.116729171395,-0.0320705409415,-0.0217624732975
1421851419743644999,0.117287501458,-0.0338449030405,-0.0215431497007
1421851419827975874,0.118576966588,-0.032447417529,-0.0208271407718
1421851419828105499,0.12131459031,-0.0342880175067,-0.0201286233722
1421851419943382291,0.125485678357,-0.0356568043083,-0.0183654208968
1421851419984551499,0.122674923418,-0.0363690166393,-0.0182995177799
1421851420006614332,0.123707458931,-0.0362923853935,-0.0179590250293
1421851420038855832,0.124014192955,-0.0355283081005,-0.0182119129326
1421851420082282957,0.124242933998,-0.0378367690302,-0.0182903138469
1421851420085948124,0.121684029918,-0.0380733546768,-0.0187084830409
1421851420092197582,0.123160389078,-0.0384539681923,-0.0183771629142
1421851420172549707,0.122843443273,-0.0404053544049,-0.0181886542354
1421851420209951082,0.121163965576,-0.0401234684535,-0.0184821468588
1421851420210426124,0.121032150847,-0.0404168754233,-0.0184775912965
1421851420246920874,0.122063029669,-0.0414658279702,-0.0188963915375
1421851420262694041,0.121302941971,-0.0396045599862,-0.0192683786947
1421851420296280832,0.12045055097,-0.0399366280213,-0.0195063850644
1421851420324061291,0.118181492887,-0.0438252142903,-0.0193027330947
1421851420346745416,0.118248448193,-0.0428567123143,-0.0201322437622
1421851420455941707,0.115638644949,-0.0450814782574,-0.0204597802762
1421851420465141207,0.116086985073,-0.0442216370266,-0.0212077815724
1421851420494817124,0.112477579906,-0.0471266640862,-0.0219513051955
1421851420525678082,0.111985904102,-0.048143066949,-0.0225207290115
1421851420550142499,0.109312208726,-0.0500772903498,-0.0234746117697
1421851420575158624,0.106982686987,-0.0532645287734,-0.024331841534
1421851422466708374,0.0943396707773,-0.136972058723,-0.00955419767373
1421851422467088541,0.0702709014096,-0.145607350248,-0.0144750027133
1421851422467455916,0.0540737644654,-0.160887093786,-0.0245894042294
1421851422467789082,0.0367556647801,-0.166776011782,-0.0303195242684
1421851422747572291,0.0116935831196,-0.186841004005,-0.0389381770062
1421851422747937666,-0.0160147712941,-0.209946514585,-0.0456920851329
1421851422748290291,-0.0272520228355,-0.217700426765,-0.0501324174052
1421851422748416374,-0.0534380177304,-0.239731015088,-0.0565749978925
1421851422748791707,-0.0783993716321,-0.255568312909,-0.0646967523537
1421851422749242666,-0.122218816249,-0.282176694715,-0.0755381953411
1421851423287759543,-0.236461554691,-0.369529993384,-0.0998118680646
1421851423308076001,-0.238127185008,-0.37923472401,-0.10087747807
1421851423834881501,-0.164207349515,-0.398045204809,-0.127634520582
1421851423892820584,-0.142376463232,-0.390185030889,-0.130299905004
1421851423926861418,-0.130962807354,-0.388032444371,-0.131341219789
1421851423928446459,-0.119677250828,-0.384490015076,-0.131884344708
1421851424159896417,-0.00386017909772,-0.358627858818,-0.130880868423
1421851424329796959,0.0626909032149,-0.320799837109,-0.132626430765
1421851424432697084,0.0965258809234,-0.300791277652,-0.130611319653
1421851424463954084,0.114564973836,-0.286666519912,-0.129187638495
1421851424535232417,0.140421705844,-0.26975884428,-0.126622505545
1421851424748858543,0.174915726959,-0.223293707446,-0.114436575669
1421851424780758251,0.173534448415,-0.221661542406,-0.111918371933
1421851424840192167,0.17628685687,-0.218370040499,-0.110068261328
1421851424840316292,0.17420657789,-0.217266481865,-0.107396004917
1421851424886680376,0.174312418988,-0.21404188407,-0.104208809249
1421851424886827501,0.178073296857,-0.209537046186,-0.102229136943
1421851424954537126,0.175150961285,-0.204181261353,-0.0985456129882
1421851425094019584,0.178474102038,-0.199361773453,-0.0966530659539
1421851425094460751,0.17548585376,-0.196229408536,-0.0950517803496
1421851425094866459,0.176760421951,-0.195547260828,-0.0922091364277
1421851425095277168,0.174425595017,-0.189843239586,-0.0880059402663
1421851425095729001,0.171725280111,-0.188314753108,-0.0864907200538
1421851425160210126,0.170794673224,-0.184957931544,-0.0844766222495
1421851425190688168,0.169284340875,-0.183643796238,-0.0821209973167
1421851425221705668,0.16622052997,-0.181729282644,-0.0806044700137
1421851425273161501,0.163330035413,-0.185035448439,-0.0740382127571
1421851425305462043,0.158192351781,-0.183957522649,-0.0696606743104
1421851425306053793,0.151492724206,-0.184202425457,-0.0666676133159
1421851425334523293,0.148405878001,-0.184408947426,-0.0648317716335
1421851425389305834,0.142549346849,-0.186684626238,-0.0629194513567
1421851425430304168,0.139041713313,-0.186097570632,-0.0616433094459
1421851425461093251,0.133698630033,-0.188324464928,-0.0598214258197
1421851425497535584,0.132289275577,-0.187348640524,-0.0587790217131
1421851425497652126,0.126475016329,-0.189286154076,-0.0565331337104
1421851425525767376,0.118540560073,-0.192570738883,-0.053240321647
1421851425599712793,0.109383327315,-0.194199552187,-0.0506713759818
1421851425600163376,0.104738719748,-0.196689682811,-0.0491701032232
1421851425677011584,0.103006580561,-0.20103595,-0.0460277431781
1421851425677240834,0.0973221845455,-0.201197957599,-0.0457376563091
1421851425677641626,0.0879752006874,-0.204227880602,-0.0430362154406
1421851425746721418,0.0849370099972,-0.205851330403,-0.0423588183336
1421851425747185751,0.0821954030741,-0.207730139064,-0.0408647056679
1421851425842691334,0.0789625266507,-0.211046508993,-0.039587725332
1421851425843178418,0.0745006785243,-0.214004314584,-0.0395282502564
1421851425843613334,0.069558699787,-0.215041498137,-0.039235917211
1421851425944263043,0.0626278824666,-0.218856675183,-0.0369639814276
1421851425944722001,0.0592610349401,-0.222906905095,-0.0360742171228
1421851425994132334,0.0511921512248,-0.225932319491,-0.0351476885587
1421851426025702543,0.0473915486192,-0.227696167869,-0.0339344382835
1421851426042016251,0.0371853779409,-0.231326368253,-0.0326146923979
1421851426271427584,0.0167461728882,-0.235992456183,-0.031242217664
1421851426314103959,0.0043986920674,-0.240758745974,-0.0301061395526
1421851426333661293,0.000601337982741,-0.241736134475,-0.030091754697
1421851426364077543,0.000123363000824,-0.242540292846,-0.0301241997153
1421851426406424168,-0.00191360027513,-0.240309336353,-0.0304290679035
1421851426430469376,-0.00259205234136,-0.241670535988,-0.030107210657
1421851426452498084,-0.00493880111095,-0.241667148471,-0.0306856653905
1421851426480202709,-0.0088905504321,-0.242090837927,-0.0313452344919
1421851426508458084,-0.00863591166454,-0.241417446744,-0.0312550519757
1421851426508579918,-0.0102508974115,-0.242685853092,-0.0310763884186
1421851426556360168,-0.0139803417595,-0.239847570649,-0.0321071307496
1421851426556704418,-0.0139473302982,-0.240655021067,-0.0320540551157
1421851426614707959,-0.0164208779392,-0.240621668026,-0.032241094309
1421851426668676501,-0.018640062778,-0.240702565198,-0.0328530772646
1421851426690772251,-0.0184786399736,-0.239974151961,-0.0337341360443
1421851426721115751,-0.018752966685,-0.239283264103,-0.034531559781
1421851426743587501,-0.0183479314703,-0.235217132005,-0.0355685575225
1421851426758454001,-0.0182428367351,-0.235740518135,-0.0354231434438
1421851426790198334,-0.0169334557463,-0.236508087399,-0.0358806370334
1421851426807470626,-0.0156346342834,-0.235094047163,-0.0364532793518
1421851426825082918,-0.0151740248105,-0.234303550146,-0.0374778849191
1421851426891538584,-0.0127885940583,-0.232035124796,-0.0374154743994
1421851426915672376,-0.0100327413559,-0.232728757849,-0.0379178506791
1421851426948097918,-0.00915421342695,-0.229427354319,-0.0394661117118
1421851426977885209,-0.00895517363846,-0.230228453285,-0.0393655953923
1421851427005200418,-0.00812640210976,-0.226363421012,-0.041713303376
1421851427021838586,-0.00496869270264,-0.222815017194,-0.042910356427
1421851427035662586,-0.00343899197459,-0.22425925052,-0.0432558661988
1421851427090282919,-0.00305014178334,-0.221580044635,-0.0451976409802
1421851427112880211,0.00170553583526,-0.220589477779,-0.04507325437
